video_id,category,title,title_length,title_word_count,has_number,has_question,has_exclamation,title_caps_ratio,tag_count,desc_length,publish_hour,publish_day,duration_sec,view_count,like_count,comment_count,view_median,view_std,views_z,viral_label,is_synthetic
XcLG9HfNqrs,Gaming,"RCB vs GT Final Match Live,IPL 2026 | Live Cricket Match Today| Gujarat vs Bengluru Match Highlights",100,17,1,0,0,0.19,7,1893.0,6,6,1334,559027,3082.0,323.0,259897.5,90682455.7534296,0.0032986479855965,high,False
0aK9wdFqH70,Gaming,IPL 2026 Final Winners: LIVE: RCB Crowned IPL 2026 Champions After Thrilling Final vs GT |  IPL 2026,100,18,1,0,0,0.25,20,2285.0,3,0,31616,66435,219.0,1.0,259897.5,90682455.7534296,-0.0021334060529418,medium,False
D34hhcqyRMw,Gaming,The Pyramid Scheme - Official Trailer | Prime Video India,57,10,0,0,0,0.1403508771929824,24,2770.0,6,4,163,14479521,12355.0,757.0,259897.5,90682455.7534296,0.1568067757082352,viral,False
XFFszcFSAaQ,Gaming,"🔴IPL FINAL: Bangalore vs Gujarat, IPL 2026 | Live Cricket Match | RCB vs GT, LIVE IPL Match Today",97,19,1,0,0,0.3092783505154639,28,2102.0,18,6,11937,1339456,14915.0,62.0,259897.5,90682455.7534296,0.0119048220632155,viral,False
d9MvzmC3DTw,Gaming,Top 5 YouTubers in India 🇮🇳 (2026 Updated) 😱,44,9,1,0,0,0.1136363636363636,10,509.0,10,4,46,181056,2918.0,142.0,259897.5,90682455.7534296,-0.0008694239623855,high,False
SZ8CWWSMqAc,Gaming,Bus Simulator 2026 - Indian City Bus Driving 3D - Bus Game Android Gameplay,75,14,1,0,0,0.1466666666666666,26,4530.0,13,4,229,140651,338.0,7.0,259897.5,90682455.7534296,-0.0013149897519784,high,False
QEyfOUixqRU,Gaming,ALL VEHICLES TRAIN JUMP 😱 CHALLENGE | VIDEO | INDIAN BIKE DRIVING 3D GAME 🎮,75,15,1,0,0,0.7466666666666667,1,1142.0,13,6,13,7857,0.0,0.0,259897.5,90682455.7534296,-0.0027793744435562,low,False
My5TIXt4Oq4,Gaming,"🔴IPL Live : Bengaluru vs Gujarat, IPL Final | RCB vs GT | Live IPL Match Today | GT vs RCB Final",96,22,0,0,0,0.28125,28,1646.0,18,6,6484,745586,9567.0,33.0,259897.5,90682455.7534296,0.0053559257517309,high,False
OwuW9NCqo7U,Gaming,Pups Paint! #short,18,3,0,0,1,0.1111111111111111,15,1464.0,13,4,23,12119458,74028.0,0.0,259897.5,90682455.7534296,0.1307812012970488,viral,False
LTHoztDagX4,Gaming,"🔴IPL Live : RCB vs GT, IPL Final match | Bengaluru vs Gujarat | Live Cricket Match Today | GT vs RCB",100,22,0,0,0,0.24,29,2013.0,18,6,19335,1605546,22378.0,105.0,259897.5,90682455.7534296,0.0148391272470486,viral,False
DdQdK1t4NKk,Gaming,#ipl#ipl2026#msdhoni#viratkohli #rcb#mi#csk#ytshorts#shorts #trending #rcbians,78,4,1,0,0,0.0,0,2445.0,14,0,6,5719,0.0,1.0,259897.5,90682455.7534296,-0.0028029512201469,low,False
40VBFVUm-BE,Gaming,⚽ BRASIL 6-2 PANAMA Highlights  | Friendly Football Match Pre-World Cup 2026 (Simulation/Recreation),100,13,1,0,0,0.21,18,2843.0,0,0,363,204030,1193.0,29.0,259897.5,90682455.7534296,-0.0006160783752031,high,False
7nv2N514Ej4,Gaming,RCB Already Won The Final?👑❤️,29,5,0,1,0,0.2413793103448276,22,648.0,14,4,28,90285,0.0,21.0,259897.5,90682455.7534296,-0.0018704003833022,medium,False
SDRQZMSLfR0,Gaming,Virat Kohli Vs MS Dhoni character challenge shorts|#gaming #shorts #Indian bike driving 3D,90,13,1,0,0,0.0888888888888888,14,1312.0,14,6,11,21530,0.0,3.0,259897.5,90682455.7534296,-0.0026285955537875,medium,False
3kKRJl8QwP4,Gaming,Bandit gets his nails done!💙💅 | Bluey,37,7,0,0,1,0.054054054054054,24,834.0,16,4,29,1919228,19406.0,0.0,259897.5,90682455.7534296,0.0182982528010909,viral,False
ItL3nx0_ZAg,Gaming,Wait For End 🥹❤️ RCB IPL CHAMPION  😱😱🔥 #tappuparmar #shorts #cricket #ipl #ipl2026,82,13,1,0,0,0.2073170731707317,0,2224.0,1,0,33,60252,879.0,5.0,259897.5,90682455.7534296,-0.0022015890322031,medium,False
dAyL7He5NbY,Gaming,Indian Tractor Game‼️ #indianvehiclessimulator3dnewupdate​​ #indiantractor3d​​ #gameplay​​,90,6,1,0,0,0.0333333333333333,0,3057.0,11,6,14,52685,1488.0,0.0,259897.5,90682455.7534296,-0.0022850340595475,medium,False
KjDa5oAVm7Y,Gaming,MGI All Stars (1st Edition) – Final Competition | The Moment of the Crown 👑,75,15,1,0,0,0.1466666666666666,13,113.0,17,5,19605,12560382,87990.0,2481.0,259897.5,90682455.7534296,0.1356434869104744,viral,False
59dPzrhRhlk,Gaming,bus simulator Indonesia vs bus simulator india traffic comparison part 1,72,11,1,0,0,0.0138888888888888,3,891.0,5,1,18,581887,0.0,79.0,259897.5,90682455.7534296,0.0035507364387606,high,False
3FTKGkkafaw,Gaming,"🔴RCB vs GT, FINAL Match IPL 2026 | Live Cricket Match Today | Gujarat vs Bengaluru Live | IPL",93,19,1,0,0,0.2580645161290322,35,1710.0,18,6,17156,2173539,24339.0,12.0,259897.5,90682455.7534296,0.021102665163847,viral,False
tPb_EHjLvg8,Gaming,💔 2025 Players Will Never Feel This... 😭 #freefire #youtubeshorts,65,10,1,0,0,0.0769230769230769,0,723.0,1,0,11,3730,64.0,14.0,259897.5,90682455.7534296,-0.0028248849005207,low,False
k9Cphf5YpX0,Gaming,"T20 SQUAD: ASIAN GAMES PROBABLES, RISHABH & RUTURAJ IN BUT NO PATIDAR, SAI & PRABH. SHOCKING",92,16,1,0,0,0.75,23,839.0,14,5,533,30470,590.0,136.0,259897.5,90682455.7534296,-0.0025300097807653,medium,False
trJ946mt6iU,Gaming,Jack ne kharidi ek off roading wali car😀. Indian Theft Aura simulator gameplay. #gaming,87,14,0,0,0,0.0459770114942528,0,2361.0,3,5,59,10493,99.0,1.0,259897.5,90682455.7534296,-0.0027503059762534,medium,False
dAZxnEGWBsk,Gaming,Biggest issue with the MacBook Neo 🤔,36,7,0,0,0,0.1111111111111111,0,1004.0,15,3,22,927308,6935.0,328.0,259897.5,90682455.7534296,0.0073598635420143,high,False
7MvNhtHwd3I,Gaming,Vande Bharat Train Cheat Code Add In Indian Bike Driving 3D 🤑| Indian Bike Driving 3d New Update,96,18,1,0,0,0.1666666666666666,12,1161.0,5,0,606,203217,1656.0,164.0,259897.5,90682455.7534296,-0.0006250437257027,high,False
tuLFtKs6urI,Gaming,Virat Kohli ramp character challenge|#gaming #Indian bikes driving 3D#shorts #trending,86,10,1,0,0,0.0465116279069767,14,1347.0,2,5,11,20437,0.0,1.0,259897.5,90682455.7534296,-0.0026406486018762,medium,False
9DVR4TsDFkU,Gaming,Ada Abah dan Ibu Upin Ipin mengetuk pintu‼️ tapi TERNYATA‼️😱,60,10,0,0,0,0.2166666666666666,0,0.0,4,6,10,5933844,19304.0,18.0,259897.5,90682455.7534296,0.0625693961732549,viral,False
rYBBz6WnMLU,Gaming,The Coolest Looking Gaming Laptop! ASUS Zephyrus Duo #laptop #asus,66,10,0,0,1,0.1666666666666666,0,0.0,16,4,38,321485,11238.0,156.0,259897.5,90682455.7534296,0.000679155625951,high,False
VEGq2Du_HCw,Gaming,"Subscribe for $10,000",21,3,1,0,0,0.0476190476190476,0,466.0,16,4,14,642400423,3803175.0,61210.0,259897.5,90682455.7534296,7.081199115802666,viral,False
6ZXdD3rXBAE,Gaming,CARS VS EXTREME DOWNHILL,24,4,0,0,0,0.875,10,833.0,3,6,1880,8456827,250631.0,20620.0,259897.5,90682455.7534296,0.0903915694816193,viral,False
lhLcwMjIsKo,Gaming,"A 10TB SSD from Amazon For Just ₹4,000! 🤯",41,9,1,0,1,0.2195121951219512,27,379.0,14,0,49,3617305,84459.0,448.0,259897.5,90682455.7534296,0.0370237822973053,viral,False
-adBxxLRmbU,Gaming,Free Fire Headshot setting 2026 ⚡ Best Sensitivity Settings ⚙️| Sensitivity + Hud Settings Free Fire,100,16,1,0,0,0.11,0,4216.0,7,1,8,1089633,7730.0,45.0,259897.5,90682455.7534296,0.0091499010818155,viral,False
yDezerNnWqc,Gaming,Bus simulator Indonesia vs bus simulator India 💀😱#bussimulatorindonesia #bussimulatorindia,90,9,0,0,0,0.0333333333333333,7,334.0,12,0,17,2079549,0.0,873.0,259897.5,90682455.7534296,0.0200661912481475,viral,False
eUxyBS5y8rQ,Gaming,Draw the Wheels to Win! 😆,25,6,0,0,1,0.12,24,197.0,14,4,684,3604439,14061.0,909.0,259897.5,90682455.7534296,0.0368819025930879,viral,False
sbQLhHFcXSc,Finance,How to Start SIP in 2026 📈 | Beginner to Pro Investment Strategy,64,13,1,0,0,0.140625,20,1481.0,10,2,1494,161366,5204.0,85.0,61909.5,230602.67777465028,0.4312894410410574,high,False
IRCAZCzi4bA,Finance,SIP Kaise Kare ? SIP Investment in HINDI ( Step By Step ) | Sip Kya Hota Hai ?,78,19,0,1,0,0.2692307692307692,24,3014.0,9,4,442,108804,3725.0,568.0,61909.5,230602.67777465028,0.2033562682469207,high,False
o1Zlv4K58yk,Finance,US Market SIP Vs Indian Market SIP | किस में बनेगी बड़ी Wealth | SAGAR SINHA,75,16,0,0,0,0.3066666666666666,14,3323.0,13,5,1176,89022,3434.0,288.0,61909.5,230602.67777465028,0.11757235545415,medium,False
6IWdxct7g70,Finance,"How to Start Investing in 2026 (Beginner Guide) | SIP, Stocks, System Explained",79,13,1,0,0,0.1392405063291139,32,4875.0,13,0,347,2353,185.0,15.0,61909.5,230602.67777465028,-0.2582645638581866,low,False
M3PX1x9W5M8,Finance,50 Stocks தேவையில்லை… இந்த 10 போதும்! 🔥 நான் வாங்கும் 10 SIP Stocks! 🚀 #sipstocks #longterminvesting,100,15,1,0,1,0.05,43,4992.0,10,5,1176,11909,515.0,89.0,61909.5,230602.67777465028,-0.2168253225960434,medium,False
OgbVbKdCS3A,Finance,Small Investment Big Return SIP का असली खेल | Sagar Sinha,57,11,0,0,0,0.1578947368421052,15,3524.0,13,0,396,693147,16434.0,732.0,61909.5,230602.67777465028,2.7373381180632186,high,False
KjAGFk1_pBg,Finance,Market Crash 2026 Mein Invest Karein Ya Nahi? Real Data Dekho | SIP Strategy,76,14,1,1,0,0.1842105263157894,11,4942.0,14,4,491,93193,3297.0,172.0,61909.5,230602.67777465028,0.1356597429912365,medium,False
RM_oVlXtjJI,Finance,Where are Indians Investing their Money in 2025?,48,8,1,1,0,0.0833333333333333,0,2761.0,9,0,6,296,1.0,0.0,61909.5,230602.67777465028,-0.2671846684287421,low,False
eOn6unfQ21k,Finance,How to Invest in US Stocks from India - 2026,44,10,1,0,0,0.1363636363636363,0,1977.0,10,1,679,6718,140.0,73.0,61909.5,230602.67777465028,-0.2393359024821658,low,False
L8t-qq5QRbo,Finance,Did Gajendra Kothari stop his SIP in 2026? | The 99% Club,57,12,1,1,0,0.1403508771929824,23,2842.0,14,5,3781,99374,2140.0,106.0,61909.5,230602.67777465028,0.162463421333776,medium,False
jHUgkZEHmm8,Finance,Girte Market Mein SIP kaise kare ? | Best Investment Strategy in market crash,77,14,0,1,0,0.1168831168831168,16,4943.0,13,6,224,10555,493.0,25.0,61909.5,230602.67777465028,-0.222696893616234,medium,False
0B2SqrM1XVA,Finance,Sip Kya Hota Hai in Hindi | Sip Kaise Start Kare | sip investment in hindi | sip kya hai mutual fund,100,22,0,0,0,0.09,14,2101.0,2,6,741,39158,1263.0,253.0,61909.5,230602.67777465028,-0.0986610399304783,medium,False
YrZsVwX-Zbw,Finance,SIP vs Lump Sum: Investment Ke Liye Kaun Better Hai? | Beginners Ke Liye Best Investment Strategy,97,17,0,1,0,0.1752577319587628,17,4986.0,1,6,295,15118,693.0,26.0,61909.5,230602.67777465028,-0.2029096125489298,medium,False
dcYtrvru-Ac,Finance,Top 5 Investments for MONTHLY PASSIVE INCOME | Earn Lifetime Monthly Income,75,12,1,0,0,0.3466666666666667,20,2509.0,12,5,721,190810,4724.0,125.0,61909.5,230602.67777465028,0.5589722601832241,high,False
p78cIhYzv_E,Finance,Is SIP Really the Best Way to Invest in 2026? | SIP vs Lumpsum | Neeraj Arora,77,17,1,1,0,0.1818181818181818,24,2057.0,14,3,1509,35908,894.0,73.0,61909.5,230602.67777465028,-0.1127545449641708,medium,False
hp5rgFzqLSQ,Finance,SIP का बाप - ETF | SIP से भी ज़्यादा कमाई | क्या होता है ETF | Sagar Sinha,74,19,0,0,0,0.1891891891891892,4,3260.0,13,1,2555,441765,10485.0,637.0,61909.5,230602.67777465028,1.647229354254085,high,False
s0No9_X0bt8,Finance,How to Start SIP in Nasdaq 100 | US Stocks Investing | Sanjay Kathuria,70,14,1,0,0,0.1714285714285714,19,4974.0,16,2,1119,96463,3009.0,470.0,61909.5,230602.67777465028,0.1498399772866748,medium,False
oRphkZGq_Go,Finance,9 Best Govt Investment Schemes | लोग जानते ही नहीं | Govt Guarantee | SAGAR SINHA,81,16,1,0,0,0.1975308641975308,16,3660.0,13,1,2352,273691,7083.0,658.0,61909.5,230602.67777465028,0.9183826573209062,high,False
ikGcjqcCk80,Finance,Bitcoin SIP vs Gold SIP vs Nifty SIP | Bitcoin Crash सबसे बड़ी Opportunity? | SAGAR SINHA,89,17,0,1,0,0.2808988764044944,16,3572.0,13,0,1556,397190,12491.0,1374.0,61909.5,230602.67777465028,1.453931512138133,high,False
AYTQWEkAs7M,Finance,Real Estate vs Mutual Funds 📈🏠 | Which Investment is Better for Wealth Creation?,80,14,0,1,0,0.1125,20,1542.0,12,0,122,171835,8020.0,10.0,61909.5,230602.67777465028,0.4766878731018964,high,False
G7vMznAckbM,Finance,Best SIP Plans for 2026 | Best Mutual Funds for 2026 | Best Mutual Fund to Invest for Beginners,95,19,1,0,0,0.1368421052631579,20,2026.0,14,5,601,28582,455.0,69.0,61909.5,230602.67777465028,-0.1445234735416573,medium,False
VsiWtnbu4W4,Finance,43 வயதில் SIP தொடங்கலாமா? | News Cafe Tamil | Stocks,52,10,1,1,0,0.1346153846153846,5,2240.0,6,6,69,1023,16.0,0.0,61909.5,230602.67777465028,-0.2640320597642823,low,False
QBQ9mT8Og_8,Finance,US के AI Stocks में Invest कैसे करें? | Sagar Sinha,51,11,0,1,0,0.1568627450980392,16,1903.0,12,0,2580,164326,5260.0,453.0,61909.5,230602.67777465028,0.4441253717794358,high,False
efZPxBkikjQ,Finance,Top 4 SIP Investment Plans in India | Best SIP Schemes - Mutual Funds (2026),76,15,1,0,0,0.1842105263157894,21,2170.0,10,4,453,14260,192.0,14.0,61909.5,230602.67777465028,-0.2066302978778246,medium,False
eYSkbaiO0U8,Finance,Why CASH is King in 2026 | The Only Investing Strategy That Works,65,13,1,0,0,0.1846153846153846,21,1052.0,13,1,113,10314,438.0,14.0,61909.5,230602.67777465028,-0.2237419812202709,medium,False
ky1LTUAgA9g,Finance,Best 3 Mutual Funds for 2026 | Index Funds | Best SIP Plans for 2026 | Mutual Funds for Beginners,97,20,1,0,0,0.134020618556701,20,2406.0,14,1,608,21833,347.0,33.0,61909.5,230602.67777465028,-0.1737902629177775,medium,False
9E4p1asd-W8,Finance,पहला Investment कहाँ करें? | ETF vs Mutual Fund vs Index Fund | Sagar Sinha,75,15,0,1,0,0.1333333333333333,16,3526.0,14,2,1661,74426,3009.0,248.0,61909.5,230602.67777465028,0.0542773402320652,medium,False
8MugL7NuQy8,Finance,Rakesh Jhunjhunwala’s Best Investment Advice | ₹5K SIP to ₹3.5 Crore,68,11,1,0,0,0.1470588235294117,0,824.0,16,3,80,2953,66.0,4.0,61909.5,230602.67777465028,-0.2556626860058126,low,False
Uk9vD0UUU5A,Finance,How to beat inflation and build real wealth,43,8,0,0,0,0.0232558139534883,25,2608.0,7,6,105,5296,212.0,2.0,61909.5,230602.67777465028,-0.2455023529922921,low,False
xf7ka23dazc,Finance,Middle Class Ka Sabse Bada Money Trap #shorts,45,8,0,0,0,0.1555555555555555,23,3721.0,13,0,29,617,10.0,0.0,61909.5,230602.67777465028,-0.265792663777722,low,False
vJl3Jlg_cu4,Finance,Right age to start investing to make 1 crore fast #shorts,57,11,1,0,0,0.0175438596491228,23,3721.0,6,0,29,1437,19.0,0.0,61909.5,230602.67777465028,-0.2622367640461442,low,False
73LMjSHS4fE,Finance,Nifty50 SIP won't make you Rich ?,33,7,1,1,0,0.1515151515151515,2,3338.0,16,1,147,339443,11844.0,1153.0,61909.5,230602.67777465028,1.203513778236398,high,False
siqjfRN070I,Finance,"BOLD PREDICTION for India Stock Market 2026 | SIP, War & Retirement | Karan Dutta | FWS 118",91,18,1,0,0,0.2967032967032967,1,2235.0,13,4,2448,54838,949.0,103.0,61909.5,230602.67777465028,-0.0306652987217712,medium,False
-iSk-usAlFU,Finance,Right time to buy US stocks?,28,6,0,1,0,0.1071428571428571,18,3234.0,16,5,1450,210914,8290.0,1447.0,61909.5,230602.67777465028,0.6461525140901021,high,False
gG_7BPEpDcY,Finance,"Best Mutual Funds for SIP in 2026 | Best SIP Plans for Long, Short Term Investment | Sanjay Kathuria",100,19,1,0,0,0.17,21,1052.0,11,3,3420,71405,1029.0,44.0,61909.5,230602.67777465028,0.0411768852453621,medium,False
mGxcRJGrvZ4,Finance,Top 5 Mutual Funds for 2026 – Don’t Miss This!,46,10,1,0,1,0.1304347826086956,17,396.0,11,0,180,40310,1272.0,14.0,61909.5,230602.67777465028,-0.0936654344539202,medium,False
KOxcBxE8VR0,Finance,Market Crash Alert: 3 Mutual Fund Mistakes That Can Destroy Your Wealth - Rahul Jain,84,15,1,0,0,0.1547619047619047,25,3185.0,14,5,1024,119844,2647.0,225.0,61909.5,230602.67777465028,0.2512308207306022,high,False
Ob12RVbdKZA,Finance,Lumpsum के लिए 3 Best Mutual Funds for 2026 | Best SIP Plans for 2026 | Mutual Funds for beginners,98,20,1,0,0,0.1122448979591836,20,2380.0,14,2,594,30048,424.0,90.0,61909.5,230602.67777465028,-0.1381662186556902,medium,False
BBXcdGzMC94,Finance,Sbi mutual fund best plan 2025 2026  | past returns | mutual funds to invest in 2026 #mutualfunds,97,18,1,0,0,0.0103092783505154,7,2317.0,9,6,6,62548,101.0,4.0,61909.5,230602.67777465028,0.0027688316812346,medium,False
UrHjcfwwvbs,Finance,₹21 Daily SIP = ₹1 Crore?  Start Investing Today | Mutual Fund SIP Strategy #trading #sip,89,16,1,1,0,0.1573033707865168,25,1101.0,12,4,50,491930,8391.0,54.0,61909.5,230602.67777465028,1.864768025027988,high,False
kTnPvKjeJeE,Finance,Best Flexi Cap Fund for Long Term Wealth Creation? #flexicapfund #paragparikhflexicapfund,89,11,0,1,0,0.0898876404494382,23,1454.0,12,5,59,180869,4297.0,1283.0,61909.5,230602.67777465028,0.5158634806324742,high,False
tQGnUCQSoIQ,Finance,बदलेगी निवेशकी दुनिया?  #shortvideo #shorts,43,5,0,1,0,0.0,26,1802.0,9,0,82,3556,14.0,0.0,61909.5,230602.67777465028,-0.2530477987641767,low,False
nRbngGp8icw,Finance,SIP Kaise Start Kare | SIP Investment In Hindi | How To Invest In Mutual Funds #SIP #ShortsVideo,96,18,0,0,0,0.2395833333333333,22,1789.0,5,0,131,2231,7.0,2.0,61909.5,230602.67777465028,-0.258793612354836,low,False
FHNbe0Gp8B0,Finance,Good News for SIP Investors! SEBI Launches Mutual Fund Lock Feature,67,11,0,0,1,0.2238805970149253,23,2663.0,12,4,63,19732,606.0,7.0,61909.5,230602.67777465028,-0.1829011718641738,medium,False
bgF2GDNZ5_w,Finance,3 SIP rules in mutual funds,27,6,1,0,0,0.1111111111111111,24,1178.0,14,6,121,61271,2325.0,37.0,61909.5,230602.67777465028,-0.0027688316812346,medium,False
Zl4aRKF4lrA,Finance,Top 5 Mutual Funds,18,4,1,0,0,0.1666666666666666,0,0.0,2,1,99,332305,8342.0,60.0,61909.5,230602.67777465028,1.172560104719322,high,False
bB7UvwEfggg,Finance,One SIP. Changing Markets. Long Term Discipline. | Kotak Flexicap Fund,70,11,0,0,0,0.1714285714285714,19,925.0,14,2,78,92644,462.0,0.0,61909.5,230602.67777465028,0.1332790247563143,medium,False
sjfhnmOKLSY,Finance,Harshad Mehta’s “Invest in India” Strategy 🇮🇳 #stockmarket #harshadmehta,72,9,0,0,0,0.0694444444444444,13,1225.0,11,2,68,1363156,28612.0,102.0,61909.5,230602.67777465028,5.642807414715302,viral,False
64l3ikzb4uo,Finance,இவ்ளோ வட்டி கிடைக்கும்னு நெறைய பேருக்கு தெரில🥳  | Money Investment | Savings | Investment Plan 2026,99,15,1,0,0,0.0505050505050505,22,2941.0,5,2,141,79372,1076.0,5.0,61909.5,230602.67777465028,0.0757254866618015,medium,False
FaOWvh9c9uc,Finance,Crypto में कितना इन्वेस्ट करें? Deepak Wadhwa से जानिए 5% रूल | #deepakwadhwa #crypto #zeebusiness,98,15,1,1,0,0.0306122448979591,23,2449.0,11,0,48,1530,6.0,2.0,61909.5,230602.67777465028,-0.2618334729790263,low,False
bapWSYZ7F8M,Comedy,Relatable 🤣 ? #relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,87,12,0,1,0,0.0114942528735632,0,0.0,13,0,22,30476,804.0,19.0,52019.0,1287485.8211969335,-0.0167326114550699,medium,False
4ziOcHqmAbw,Comedy,Send this to that dost 😂#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,97,14,0,0,0,0.0103092783505154,0,0.0,13,6,6,18203,555.0,11.0,52019.0,1287485.8211969335,-0.0262651436180962,medium,False
uBeHGdATZfo,Comedy,I’m the best 😂🙌🏻 #viral #funny #comedy #love #shorts #trending #foryou #india @c@chotanawab,91,13,0,0,0,0.0109890109890109,0,0.0,16,4,27,154272,9136.0,179.0,52019.0,1287485.8211969335,0.0794206804583981,high,False
Ru1olRGFln4,Comedy,Sare kaam krti hun 😭#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,93,13,0,0,0,0.010752688172043,0,0.0,13,2,6,163818,2146.0,36.0,52019.0,1287485.8211969335,0.0868351310432794,high,False
WenqKlGuDDY,Comedy,Ye kya ho gaya 😂 #funny #youtube #comedy #standupcomedy #india #shorts #shadabjakati1 #entertain,96,13,1,0,0,0.0104166666666666,8,914.0,5,5,34,27546,278.0,0.0,52019.0,1287485.8211969335,-0.019008364672512,medium,False
VJLBK2a0ZUY,Comedy,Dono ko Nahi mili cold drinks 😂😂 #comedy #funny #shorts,55,10,0,0,0,0.0363636363636363,4,85.0,8,0,22,901,9.0,1.0,52019.0,1287485.8211969335,-0.0397037382147457,low,False
Z_4WLJQJpw4,Comedy,पवन खेड़ा ने खोली कांग्रेस की पोल!😜#shorts #funny #comedy #pawankheda #@flywithsanty,84,11,0,0,1,0.0,14,1216.0,3,5,67,96498,3344.0,133.0,52019.0,1287485.8211969335,0.0345471765729034,medium,False
4ib2g_niVLU,Comedy,My big group 😂😏#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,88,12,0,0,0,0.0113636363636363,0,0.0,14,4,7,45484,919.0,9.0,52019.0,1287485.8211969335,-0.0050757840532368,medium,False
InlzklqXoyA,Comedy,Reality🤦🏻‍♀️😭 #shorts #shortsfeed #funny #comedy #indian #explore #ytshorts #funnyshorts,88,9,0,0,0,0.0113636363636363,36,858.0,11,0,28,22341,234.0,33.0,52019.0,1287485.8211969335,-0.0230511276406984,medium,False
3jFKBomhVqE,Comedy,राहुल बार बार विदेश क्यों जाता हैं?😜#shorts #funny  #comedy #rahulgandhi #@flywithsanty,87,11,0,1,0,0.0,14,1176.0,12,6,70,129551,3775.0,62.0,52019.0,1287485.8211969335,0.0602196923053653,high,False
ZhXAu9TV3d8,Comedy,Anand ne bhoot dekh liya 😱😂#trendingshorts #comedy #funny #indian #shorts#youtubeshorts #a9profun,97,11,1,0,0,0.0103092783505154,0,116.0,13,0,29,11206,71.0,0.0,52019.0,1287485.8211969335,-0.0316997665745611,medium,False
gb5v4qwmjHs,Comedy,VeeHan Kab Sudhrega#funny #comedy #youtubeshorts #viral#relatable #reels #india #shorts #fyp#explore,100,10,0,0,0,0.04,19,118.0,5,6,29,8468,79.0,9.0,52019.0,1287485.8211969335,-0.0338263919361162,low,False
3TY6otZwifw,Comedy,peddi ka  share😁||#999india #comedy #comedyfilms #funny #comedymovies #funnycomedy #shorts #amma,96,10,1,0,0,0.0,30,1447.0,14,1,60,560720,26526.0,43.0,52019.0,1287485.8211969335,0.3951119240498332,high,False
F8SOpOTlv3g,Comedy,Aapke dad bhi ese krte h?🥹#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,99,14,0,1,0,0.0101010101010101,0,0.0,13,3,16,807921,9909.0,136.0,52019.0,1287485.8211969335,0.5871148152119162,high,False
_NSLBobn-Xk,Comedy,Aapke gharwale bolte h ? 🤣#relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,99,14,0,1,0,0.0101010101010101,0,0.0,13,5,7,48844,1132.0,20.0,52019.0,1287485.8211969335,-0.0024660465752145,medium,False
QDQJ6y_MHi8,Comedy,maar daala🤣#shadabjakati #viral #funny #youtube #comedy #standupcomedy #indian #shorts Shadab Jakati,100,11,0,0,0,0.02,8,867.0,10,0,48,6618,118.0,0.0,52019.0,1287485.8211969335,-0.035263300964194,low,False
v7Rbq-QrlDI,Comedy,Relatable girls 🤣 ? #relatable #funny #indian #shorts #comedy #viral #fyp #relatable #explore,93,13,0,1,0,0.010752688172043,0,0.0,7,5,11,39807,0.0,1.0,52019.0,1287485.8211969335,-0.0094851530004787,medium,False
kN9-ZqmmQ7Y,Comedy,टॉवेल मांगना पड़ गया भारी 😂 #comedy #funny #standupcomedy #relatable #jookes #shorts #short #jokes,98,14,0,0,0,0.0,0,1698.0,7,4,30,52857,300.0,3.0,52019.0,1287485.8211969335,0.00065088095434,medium,False
tbIP0rYUVuE,Comedy,Ambulance Ne Bacha Liya 😎🤩 #comedy #funny #indian #shortvideo #satisfying #shorts #eyecatchy,92,12,0,0,0,0.0434782608695652,6,92.0,10,6,20,16244,87.0,0.0,52019.0,1287485.8211969335,-0.0277867137726931,medium,False
ZgsccI0RxK8,Comedy,वकील साहब ने कहा - हमारे लिए चायवाला अच्छा है! #shorts #funny #reaction #india | Beautiful India,96,17,0,0,1,0.0208333333333333,9,220.0,12,6,37,2625098,58923.0,582.0,52019.0,1287485.8211969335,1.998529970301259,viral,False
FmNLbz5xHRU,Comedy,Teacher vs Cute Kid Funny Answer 😂 | Indian Comedy Shorts | Viral Interview#shorts #funny #comedy,97,16,0,0,0,0.1030927835051546,0,650.0,14,2,11,395514,4286.0,8.0,52019.0,1287485.8211969335,0.2667951711349053,high,False
Pgj2OdZnDe4,Comedy,Parents Things 😂🔥 || indian family #shorts #indian #relatable #comedy #funny #youtubeshorts #mummy,98,13,0,0,0,0.0204081632653061,7,1113.0,13,0,32,5390,0.0,0.0,52019.0,1287485.8211969335,-0.0362170978758045,low,False
6Q3dI5yjdEs,Comedy,#kannada #comedy #funny #minivlog #tulunad #tuluvlogs #love #shortvideo #vlog #india #comedy,92,11,0,0,0,0.0,0,0.0,3,5,20,289703,11376.0,95.0,52019.0,1287485.8211969335,0.1846109650971013,high,False
7gnVgOytSMw,Comedy,Danger ‼️ bhoot aur chota bhai 👻#trendingshorts #comedy #shorts#indian #viralshorts#funny#a9reels ￼,99,11,1,0,0,0.0101010101010101,0,116.0,2,0,30,184960,1104.0,10.0,52019.0,1287485.8211969335,0.1032562827576688,high,False
